status.success,status.httpstatuscode,statistics.pagetitle,statistics.pageurl,statistics.time,statistics.creditsremaining,statistics.allitemcount,statistics.totalelements,statistics.waveurl,categories.error.description,categories.error.count,categories.contrast.description,categories.contrast.count,categories.alert.description,categories.alert.count,categories.feature.description,categories.feature.count,categories.structure.description,categories.structure.count,categories.aria.description,categories.aria.count,status.error
TRUE,200,Health Care Degrees & Certificates at Carrington College,carrington.edu,4.02,725,195,763,http://wave.webaim.org/report?url=https://carrington.edu/,Errors,0,Contrast Errors,29,Alerts,24,Features,27,Structural Elements,60,ARIA,55,
TRUE,200,Richmond Campus - Ivy Tech Community College of Indiana,ivytech.edu/richmond,4.82,724,354,1488,http://wave.webaim.org/report?url=www.ivytech.edu/richmond/,Errors,18,Contrast Errors,4,Alerts,22,Features,91,Structural Elements,64,ARIA,155,
TRUE,200,Rhodes State College | Rhodes State College,rhodesstate.edu,5.23,723,365,2244,http://wave.webaim.org/report?url=www.rhodesstate.edu/,Errors,122,Contrast Errors,0,Alerts,11,Features,14,Structural Elements,155,ARIA,63,
TRUE,200,Welcome to IDEA at ATEP | IDEA at ATEP,atep.ivc.edu,2.72,722,22,149,http://wave.webaim.org/report?url=https://atep.ivc.edu/,Errors,5,Contrast Errors,1,Alerts,2,Features,4,Structural Elements,9,ARIA,1,
TRUE,200,City Colleges of Chicago - Richard J. Daley -  Home,ccc.edu/colleges/daley/pages/default.aspx,8.94,721,315,2493,http://wave.webaim.org/report?url=ccc.edu/colleges/daley/pages/default.aspx,Errors,5,Contrast Errors,1,Alerts,73,Features,21,Structural Elements,192,ARIA,23,
TRUE,200,Home - Western Iowa Tech Community College,witcc.edu,4.93,720,115,524,http://wave.webaim.org/report?url=https://www.witcc.edu/,Errors,0,Contrast Errors,4,Alerts,21,Features,30,Structural Elements,11,ARIA,49,
TRUE,200,"Roosevelt University | Chicago and Schaumburg, Illinois and Online",roosevelt.edu,3.62,719,277,843,http://wave.webaim.org/report?url=www.roosevelt.edu/,Errors,4,Contrast Errors,8,Alerts,169,Features,18,Structural Elements,54,ARIA,24,
TRUE,200,University of Illinois Chicago,uic.edu,9.05,718,205,744,http://wave.webaim.org/report?url=www.uic.edu/,Errors,2,Contrast Errors,1,Alerts,4,Features,12,Structural Elements,69,ARIA,117,
TRUE,200,"Appalachian State University / Boone, North Carolina",appstate.edu,3.22,717,111,629,http://wave.webaim.org/report?url=www.appstate.edu/,Errors,4,Contrast Errors,0,Alerts,32,Features,39,Structural Elements,34,ARIA,2,
TRUE,200,University of North Carolina Wilmington,uncw.edu,3.01,716,122,473,http://wave.webaim.org/report?url=www.uncw.edu/,Errors,2,Contrast Errors,17,Alerts,25,Features,20,Structural Elements,53,ARIA,5,
TRUE,200,"Home - Standard Healthcare Services, Inc.",standardcollege.edu,4.22,715,304,1168,http://wave.webaim.org/report?url=https://www.standardcollege.edu/,Errors,17,Contrast Errors,39,Alerts,53,Features,11,Structural Elements,84,ARIA,100,
TRUE,200,Home | University of Missouri - Kansas City,umkc.edu,4.02,714,126,446,http://wave.webaim.org/report?url=https://www.umkc.edu/,Errors,4,Contrast Errors,3,Alerts,24,Features,10,Structural Elements,34,ARIA,51,
TRUE,200,Reformed Episcopal Seminary | Training Christ’s people to serve the ﬂock of the Lord Jesus Christ.,reseminary.edu,3.02,713,66,591,http://wave.webaim.org/report?url=reseminary.edu/,Errors,15,Contrast Errors,3,Alerts,16,Features,5,Structural Elements,15,ARIA,12,
TRUE,200,Homepage | Tougaloo College,tougaloo.edu,3.02,712,731,865,http://wave.webaim.org/report?url=www.tougaloo.edu/,Errors,9,Contrast Errors,0,Alerts,58,Features,12,Structural Elements,84,ARIA,568,
TRUE,200,"San Antonio, TX Campus | Strayer University",strayer.edu/campus-locations/texas/san-antonio,11.94,711,885,2352,http://wave.webaim.org/report?url=www.strayer.edu/campus-locations/texas/san-antonio,Errors,5,Contrast Errors,14,Alerts,45,Features,83,Structural Elements,78,ARIA,660,
TRUE,200,"Career Education | Merrimack, NH",harmony-health.org,2.52,710,81,456,http://wave.webaim.org/report?url=www.harmony-health.org/,Errors,4,Contrast Errors,14,Alerts,32,Features,15,Structural Elements,16,ARIA,0,
TRUE,200,"St. John Fisher University, Rochester, NY",sjfc.edu,5.22,709,103,644,http://wave.webaim.org/report?url=https://www.sjfc.edu/,Errors,4,Contrast Errors,1,Alerts,12,Features,30,Structural Elements,33,ARIA,23,
TRUE,200,Home - Rosedale Bible College,rosedale.edu,7.34,708,638,2493,http://wave.webaim.org/report?url=www.rosedale.edu/,Errors,12,Contrast Errors,18,Alerts,60,Features,35,Structural Elements,94,ARIA,419,
TRUE,200,Hobart and William Smith Colleges,hws.edu,2.72,707,83,487,http://wave.webaim.org/report?url=www.hws.edu/,Errors,1,Contrast Errors,4,Alerts,9,Features,22,Structural Elements,47,ARIA,0,
TRUE,200,SBBCollege Medical School - Medical College in California,sbbcollege.edu,3.42,706,127,472,http://wave.webaim.org/report?url=sbbcollege.edu/,Errors,26,Contrast Errors,8,Alerts,4,Features,12,Structural Elements,30,ARIA,47,
TRUE,200,Georgia Southern University,georgiasouthern.edu,6.34,705,199,1383,http://wave.webaim.org/report?url=www.georgiasouthern.edu/,Errors,3,Contrast Errors,2,Alerts,26,Features,48,Structural Elements,52,ARIA,68,
TRUE,200,"American Beauty School | Home | Beauty School in Miami, FL",americanbeautyschools.com,3.32,704,167,447,http://wave.webaim.org/report?url=www.americanbeautyschools.com/,Errors,8,Contrast Errors,92,Alerts,18,Features,14,Structural Elements,22,ARIA,13,
TRUE,200,A Leader In Christian Higher Education | Gardner-Webb University,gardner-webb.edu,4.24,703,467,958,http://wave.webaim.org/report?url=www.gardner-webb.edu/,Errors,1,Contrast Errors,28,Alerts,10,Features,17,Structural Elements,56,ARIA,355,
TRUE,200,Adrian's Beauty Colleges,adrians.edu,5.12,702,134,718,http://wave.webaim.org/report?url=www.adrians.edu/,Errors,16,Contrast Errors,14,Alerts,9,Features,22,Structural Elements,41,ARIA,32,
TRUE,200,Judson College — Light and Truth,judson.edu,7.33,701,50,331,http://wave.webaim.org/report?url=www.judson.edu/,Errors,2,Contrast Errors,7,Alerts,13,Features,5,Structural Elements,13,ARIA,10,
TRUE,200,Lycoming College | Nationally-ranked liberal arts college in Pennsylvania,lycoming.edu,2.32,700,196,828,http://wave.webaim.org/report?url=https://www.lycoming.edu/,Errors,5,Contrast Errors,22,Alerts,15,Features,26,Structural Elements,44,ARIA,84,
TRUE,200,Beauty School in Iowa: Learn to Become A Cosmetologist,ljic.edu,4.92,699,569,1611,http://wave.webaim.org/report?url=www.ljic.edu/,Errors,44,Contrast Errors,23,Alerts,22,Features,30,Structural Elements,50,ARIA,400,
TRUE,200,Home | Bull City Barber Co.,bullcitybarbercollege.com,2.52,698,116,582,http://wave.webaim.org/report?url=www.bullcitybarbercollege.com/,Errors,5,Contrast Errors,19,Alerts,19,Features,2,Structural Elements,19,ARIA,52,
TRUE,200,RCC Homepage - Rockland Community College,sunyrockland.edu,3.82,697,198,1226,http://wave.webaim.org/report?url=www.sunyrockland.edu/,Errors,8,Contrast Errors,29,Alerts,15,Features,25,Structural Elements,29,ARIA,92,
TRUE,200,Louisiana and Arkansas Truck Driving SchoolDiesel Driving Academy,dda.edu,4.22,696,161,881,http://wave.webaim.org/report?url=www.dda.edu/,Errors,5,Contrast Errors,4,Alerts,36,Features,15,Structural Elements,24,ARIA,77,
TRUE,200,"Cosmetology School - Aveda Institute Columbus, OH - Beauty Academy",avedafi.edu/columbus,6.64,695,636,1237,http://wave.webaim.org/report?url=https://avedafi.edu/columbus/,Errors,33,Contrast Errors,40,Alerts,52,Features,40,Structural Elements,122,ARIA,349,
TRUE,200,Universidad Central de Bayamón – Una universidad con sentido humano,ucb.edu.pr,6.5,694,206,1921,http://wave.webaim.org/report?url=www.ucb.edu.pr/,Errors,12,Contrast Errors,33,Alerts,38,Features,29,Structural Elements,88,ARIA,6,
TRUE,200,"L'esprit Academy | Hair, Skin, Nails | Beauty School | Royal Oak & Canton",lespritacademy.com,6.93,693,209,1509,http://wave.webaim.org/report?url=www.lespritacademy.com/,Errors,4,Contrast Errors,11,Alerts,42,Features,37,Structural Elements,55,ARIA,60,
TRUE,200,Grand Canyon University | Private Christian University – Phoenix AZ,gcu.edu,4.33,692,824,1369,http://wave.webaim.org/report?url=www.gcu.edu/,Errors,6,Contrast Errors,1,Alerts,40,Features,54,Structural Elements,48,ARIA,675,
TRUE,200,Home | Florida College,floridacollege.edu,4.12,691,122,605,http://wave.webaim.org/report?url=www.floridacollege.edu/,Errors,24,Contrast Errors,6,Alerts,40,Features,4,Structural Elements,42,ARIA,6,
TRUE,200,"Penn State World Campus - Degrees, Certificates, and Courses Offered Online",worldcampus.psu.edu,3.72,690,165,1102,http://wave.webaim.org/report?url=worldcampus.psu.edu/,Errors,3,Contrast Errors,3,Alerts,5,Features,17,Structural Elements,43,ARIA,94,
TRUE,200,Las Vegas Bartending School and Casino Dealer School - Crescent School of Gaming and Bartending,crescent.edu,4.93,689,166,674,http://wave.webaim.org/report?url=crescent.edu/,Errors,25,Contrast Errors,4,Alerts,31,Features,24,Structural Elements,56,ARIA,26,
TRUE,200,www.escuelatroqueleria.jimdo.com - Escuela de Troqueleria y Herramentaje,escuelatroqueleria.jimdo.com,2.82,688,108,484,http://wave.webaim.org/report?url=escuelatroqueleria.jimdo.com/,Errors,22,Contrast Errors,31,Alerts,18,Features,7,Structural Elements,26,ARIA,4,
TRUE,200,Holy Names University,hnu.edu,4.62,687,594,2199,http://wave.webaim.org/report?url=www.hnu.edu/,Errors,8,Contrast Errors,5,Alerts,10,Features,255,Structural Elements,273,ARIA,43,
TRUE,200,Abilene Christian University,acu.edu,15.79,686,187,833,http://wave.webaim.org/report?url=www.acu.edu/,Errors,1,Contrast Errors,5,Alerts,8,Features,11,Structural Elements,33,ARIA,129,
TRUE,200,"Oklahoma Technical College | OTC | Technical College | Tulsa, OK",oklahomatechnicalcollege.com,4.53,685,457,1238,http://wave.webaim.org/report?url=www.oklahomatechnicalcollege.com/,Errors,12,Contrast Errors,6,Alerts,27,Features,46,Structural Elements,34,ARIA,332,
TRUE,200,"Psychology Programs in Anaheim, California | The Chicago School",thechicagoschool.edu/anaheim,5.72,684,256,1500,http://wave.webaim.org/report?url=https://www.thechicagoschool.edu/anaheim/,Errors,0,Contrast Errors,4,Alerts,13,Features,21,Structural Elements,55,ARIA,163,
TRUE,200,WKU - Western Kentucky University,wku.edu,4.12,683,202,636,http://wave.webaim.org/report?url=www.wku.edu/,Errors,0,Contrast Errors,6,Alerts,30,Features,19,Structural Elements,47,ARIA,100,
TRUE,200,ICPR Junior College,icprjc.edu,4.73,682,150,653,http://wave.webaim.org/report?url=www.icprjc.edu/,Errors,18,Contrast Errors,12,Alerts,34,Features,15,Structural Elements,41,ARIA,30,
TRUE,200,One of the Best Small Colleges in the Country | Coe College,coe.edu,5.13,681,156,557,http://wave.webaim.org/report?url=www.coe.edu/,Errors,3,Contrast Errors,7,Alerts,25,Features,28,Structural Elements,42,ARIA,51,
TRUE,200,Home | Mills College at Northeastern University,mills.edu,2.62,680,56,240,http://wave.webaim.org/report?url=https://www.mills.edu/,Errors,0,Contrast Errors,2,Alerts,13,Features,11,Structural Elements,19,ARIA,11,
TRUE,200,HomePage - TRI-STATE BIBLE COLLEGE,tsbc.edu,6.83,679,440,1389,http://wave.webaim.org/report?url=www.tsbc.edu/,Errors,13,Contrast Errors,7,Alerts,28,Features,28,Structural Elements,52,ARIA,312,
TRUE,200,Home | TCAT Murfreesboro,tcatmurfreesboro.edu,5.72,678,134,787,http://wave.webaim.org/report?url=www.tcatmurfreesboro.edu/,Errors,6,Contrast Errors,5,Alerts,14,Features,35,Structural Elements,29,ARIA,45,
TRUE,200,Home,masters.edu,2.42,677,504,1641,http://wave.webaim.org/report?url=www.masters.edu/,Errors,6,Contrast Errors,9,Alerts,145,Features,73,Structural Elements,90,ARIA,181,
TRUE,200,USD Home | University of South Dakota,usd.edu,4.02,676,215,895,http://wave.webaim.org/report?url=www.usd.edu/,Errors,1,Contrast Errors,12,Alerts,14,Features,40,Structural Elements,53,ARIA,95,
TRUE,200,Missouri Baptist University | Shine On,mobap.edu,3.32,675,351,1446,http://wave.webaim.org/report?url=www.mobap.edu/,Errors,47,Contrast Errors,39,Alerts,34,Features,11,Structural Elements,107,ARIA,113,
TRUE,200,"Aviator – College of Aeronautical Science & Technology – Kissimmee, Florida",aviatoramt.com,5.63,674,135,627,http://wave.webaim.org/report?url=www.aviatoramt.com/,Errors,2,Contrast Errors,19,Alerts,4,Features,3,Structural Elements,32,ARIA,75,
TRUE,200,Home,fitnyc.edu,7.04,673,1525,6320,http://wave.webaim.org/report?url=www.fitnyc.edu/,Errors,4,Contrast Errors,10,Alerts,12,Features,16,Structural Elements,500,ARIA,983,
TRUE,200,,ivytech.edu/columbus,2.52,672,174,805,http://wave.webaim.org/report?url=www.ivytech.edu/columbus/,Errors,9,Contrast Errors,1,Alerts,6,Features,38,Structural Elements,45,ARIA,75,
TRUE,200,Chicago Theological Seminary | Welcome,ctschicago.edu,7.65,671,181,841,http://wave.webaim.org/report?url=https://www.ctschicago.edu/,Errors,3,Contrast Errors,13,Alerts,26,Features,71,Structural Elements,39,ARIA,29,
TRUE,200,Dream It. Chase It. Live It. : Spartanburg Community College,sccsc.edu,3.53,670,87,579,http://wave.webaim.org/report?url=https://www.sccsc.edu/,Errors,0,Contrast Errors,0,Alerts,18,Features,16,Structural Elements,40,ARIA,13,
TRUE,200,"Cosmetology & Beauty School in Normal, IL | Paul Mitchell",paulmitchell.edu/normal,2.82,669,82,480,http://wave.webaim.org/report?url=paulmitchell.edu/normal,Errors,0,Contrast Errors,3,Alerts,18,Features,16,Structural Elements,27,ARIA,18,
TRUE,200,"Cosmetology & Beauty School Annapolis, MD | Paul Mitchell",paulmitchell.edu/annapolis,2.62,668,77,421,http://wave.webaim.org/report?url=paulmitchell.edu/annapolis,Errors,0,Contrast Errors,3,Alerts,16,Features,14,Structural Elements,26,ARIA,18,
TRUE,200,Home | tulane,tulane.edu,3.73,667,194,775,http://wave.webaim.org/report?url=https://tulane.edu/,Errors,8,Contrast Errors,1,Alerts,27,Features,10,Structural Elements,45,ARIA,103,
TRUE,200,New Mexico Highlands University,nmhu.edu,4.93,666,307,1108,http://wave.webaim.org/report?url=www.nmhu.edu/,Errors,4,Contrast Errors,12,Alerts,32,Features,15,Structural Elements,101,ARIA,143,
TRUE,200,Morgan State University - Maryland's Preeminent Urban Public Research University,morgan.edu,5.03,665,780,1448,http://wave.webaim.org/report?url=https://www.morgan.edu/,Errors,4,Contrast Errors,0,Alerts,237,Features,13,Structural Elements,187,ARIA,339,
TRUE,200,Suffolk University in Boston - Suffolk University,suffolk.edu,5.93,664,411,1028,http://wave.webaim.org/report?url=https://www.suffolk.edu/,Errors,4,Contrast Errors,19,Alerts,11,Features,52,Structural Elements,60,ARIA,265,
TRUE,200,Whitman College,whitman.edu,3.92,663,239,839,http://wave.webaim.org/report?url=www.whitman.edu/,Errors,13,Contrast Errors,3,Alerts,9,Features,9,Structural Elements,40,ARIA,165,
TRUE,200,"California State University, Northridge",csun.edu,2.82,662,125,653,http://wave.webaim.org/report?url=https://www.csun.edu/,Errors,0,Contrast Errors,5,Alerts,8,Features,26,Structural Elements,51,ARIA,35,
TRUE,200,Bay College | Learn On-Campus and Online,baycollege.edu,4.93,661,580,1761,http://wave.webaim.org/report?url=https://www.baycollege.edu/,Errors,1,Contrast Errors,0,Alerts,85,Features,91,Structural Elements,170,ARIA,233,
TRUE,200,Lebanon Valley College,lvc.edu,8.15,660,300,1357,http://wave.webaim.org/report?url=www.lvc.edu/,Errors,0,Contrast Errors,0,Alerts,53,Features,71,Structural Elements,56,ARIA,120,
TRUE,200,Washington State University | Washington State University,wsu.edu,5.94,659,524,1110,http://wave.webaim.org/report?url=https://wsu.edu/,Errors,9,Contrast Errors,49,Alerts,23,Features,53,Structural Elements,39,ARIA,351,
TRUE,200,"Kansas City, MO | Columbia College",ccis.edu/locations/kansas-city.aspx,4.73,658,307,1318,http://wave.webaim.org/report?url=www.ccis.edu/locations/kansas-city.aspx,Errors,6,Contrast Errors,11,Alerts,27,Features,31,Structural Elements,86,ARIA,146,
TRUE,200,Home,law.cuny.edu,2.92,657,70,639,http://wave.webaim.org/report?url=www.law.cuny.edu/,Errors,1,Contrast Errors,0,Alerts,8,Features,25,Structural Elements,34,ARIA,2,
TRUE,200,College of Southern Maryland,csmd.edu,4.83,656,519,909,http://wave.webaim.org/report?url=www.csmd.edu/,Errors,1,Contrast Errors,5,Alerts,29,Features,47,Structural Elements,46,ARIA,391,
TRUE,200,Illinois State University - Illinois’ first public university,illinoisstate.edu,4.43,655,227,699,http://wave.webaim.org/report?url=illinoisstate.edu/,Errors,3,Contrast Errors,26,Alerts,3,Features,25,Structural Elements,72,ARIA,98,
TRUE,200,"University of St. Thomas | Catholic University Houston, Tx",stthom.edu,4.32,654,103,588,http://wave.webaim.org/report?url=https://www.stthom.edu/,Errors,0,Contrast Errors,8,Alerts,18,Features,14,Structural Elements,31,ARIA,32,
TRUE,200,"La Sierra University - Riverside, CA",lasierra.edu,4.02,653,631,1532,http://wave.webaim.org/report?url=https://lasierra.edu/,Errors,8,Contrast Errors,464,Alerts,27,Features,14,Structural Elements,31,ARIA,87,
TRUE,200,G Skin & Beauty Institute | Naperville Skin Institute | Beauty School,gskinbeautyinstitute.edu,7.03,652,438,1302,http://wave.webaim.org/report?url=www.gskinbeautyinstitute.edu/,Errors,55,Contrast Errors,51,Alerts,162,Features,44,Structural Elements,71,ARIA,55,
TRUE,200,CSN,csn.edu,3.44,651,95,1045,http://wave.webaim.org/report?url=www.csn.edu/,Errors,14,Contrast Errors,2,Alerts,5,Features,15,Structural Elements,32,ARIA,27,
TRUE,200,Blue Mountain College | #1 Ranked Value School by US News & World Reports,bmc.edu,7.43,650,116,573,http://wave.webaim.org/report?url=www.bmc.edu/,Errors,15,Contrast Errors,14,Alerts,23,Features,14,Structural Elements,50,ARIA,0,
TRUE,200,"Valley College - Career Training in West Virginia & Cleveland, OH",valley.edu,3.42,649,379,1267,http://wave.webaim.org/report?url=www.valley.edu/,Errors,0,Contrast Errors,54,Alerts,171,Features,27,Structural Elements,68,ARIA,59,
TRUE,200,Columbia International University (CIU) | South Carolina's #1 Online College - World-class Christian Education since 1923.,ciu.edu,3.02,648,278,1474,http://wave.webaim.org/report?url=www.ciu.edu/,Errors,38,Contrast Errors,29,Alerts,47,Features,59,Structural Elements,37,ARIA,68,
TRUE,200,Trinity School of Nursing – Department of Trinity Health System,trinityson.com,4.63,647,119,784,http://wave.webaim.org/report?url=https://trinityson.com/,Errors,4,Contrast Errors,23,Alerts,29,Features,18,Structural Elements,45,ARIA,0,
TRUE,200,"Berkeley College | Degree & Certificate Programs in NJ, NY & Online",berkeleycollege.edu,6.24,646,233,1588,http://wave.webaim.org/report?url=https://berkeleycollege.edu/,Errors,1,Contrast Errors,2,Alerts,14,Features,26,Structural Elements,101,ARIA,89,
